263.806 , 226.383
264.826 , 234.883
267.574 , 243.167
273.067 , 249.946
279.847 , 255.273
286.556 , 260.528
294.225 , 264.363
302.212 , 268.356
311.083 , 267.964
319.703 , 266.934
327.535 , 263.248
335.119 , 259.679
341.530 , 254.332
347.859 , 248.906
352.466 , 241.939
356.410 , 234.545
358.638 , 226.432
360.210 , 218.047
359.237 , 209.556
357.099 , 201.298
354.273 , 193.111
349.846 , 185.521
343.675 , 179.205
335.910 , 175.046
327.598 , 172.671
319.434 , 170.687
311.083 , 169.017
302.668 , 170.323
294.627 , 172.835
287.575 , 177.330
281.174 , 182.403
274.810 , 187.610
269.899 , 194.269
266.179 , 201.703
264.033 , 209.751
262.806 , 218.047
