293.797 , 187.689
295.911 , 195.263
299.623 , 202.157
303.950 , 208.639
310.069 , 213.447
316.119 , 218.200
323.400 , 220.679
330.657 , 222.971
338.261 , 224.684
346.260 , 225.217
354.429 , 224.272
362.459 , 221.763
369.398 , 216.958
374.725 , 210.447
379.201 , 203.486
383.513 , 196.320
384.112 , 187.934
384.311 , 179.849
383.738 , 171.830
380.928 , 164.320
376.794 , 157.602
372.117 , 151.440
367.125 , 145.450
360.856 , 140.713
353.888 , 136.914
346.317 , 134.161
338.261 , 132.540
329.840 , 132.093
321.910 , 134.925
314.308 , 138.362
307.017 , 142.615
301.030 , 148.609
296.803 , 155.913
293.818 , 163.673
292.461 , 171.773
291.837 , 179.849
