295.429 , 208.267
297.950 , 215.773
300.580 , 223.295
304.173 , 230.682
309.651 , 236.900
315.774 , 242.865
323.231 , 247.299
331.457 , 250.606
340.318 , 250.789
348.940 , 249.249
357.067 , 246.369
364.677 , 242.543
370.711 , 236.573
376.572 , 230.773
380.341 , 223.459
383.611 , 216.110
386.972 , 208.578
387.803 , 200.352
387.525 , 192.028
385.079 , 184.061
382.337 , 176.093
378.805 , 168.058
373.733 , 160.530
365.692 , 156.404
357.697 , 152.605
349.116 , 150.459
340.318 , 148.804
331.183 , 148.544
322.898 , 152.491
315.383 , 157.162
308.932 , 162.948
303.636 , 169.572
298.794 , 176.378
295.438 , 184.017
293.500 , 192.097
293.500 , 200.352
