293.353 , 187.768
296.506 , 195.047
300.376 , 201.722
304.890 , 207.851
310.986 , 212.354
317.121 , 216.464
323.935 , 219.208
330.849 , 221.884
338.261 , 224.233
346.371 , 225.843
354.589 , 224.712
362.766 , 222.294
369.282 , 216.819
375.538 , 211.129
380.909 , 204.472
383.733 , 196.400
384.940 , 188.080
385.530 , 179.849
385.322 , 171.551
382.333 , 163.808
378.996 , 156.331
374.296 , 149.612
368.865 , 143.377
362.106 , 138.547
354.476 , 135.299
346.438 , 133.471
338.261 , 132.576
330.073 , 133.412
322.330 , 136.080
315.139 , 139.801
308.708 , 144.630
303.068 , 150.319
298.552 , 156.924
294.719 , 164.001
291.908 , 171.676
291.626 , 179.849
