345.026 , 222.974
344.594 , 231.623
341.399 , 239.701
337.407 , 247.686
331.495 , 254.505
324.280 , 260.055
315.409 , 262.273
306.859 , 264.410
298.093 , 263.099
289.803 , 261.717
282.251 , 258.226
275.119 , 254.491
267.884 , 250.701
262.585 , 244.493
257.796 , 237.964
254.419 , 230.595
250.943 , 223.012
247.500 , 214.699
247.500 , 205.778
248.085 , 196.497
252.741 , 188.515
257.833 , 180.917
263.673 , 173.679
271.320 , 168.326
280.285 , 165.770
289.304 , 164.850
298.093 , 165.074
306.677 , 166.018
314.895 , 168.537
322.107 , 173.107
328.026 , 179.026
333.698 , 184.822
337.930 , 191.699
341.821 , 198.783
343.785 , 206.642
345.440 , 214.699
