351.826 , 200.786
350.079 , 207.024
348.285 , 213.433
345.571 , 219.817
341.929 , 226.190
337.060 , 232.203
330.842 , 237.324
323.247 , 240.010
315.192 , 241.621
307.155 , 239.902
299.594 , 237.180
292.888 , 232.957
286.770 , 228.198
282.041 , 222.143
277.678 , 215.985
273.702 , 209.427
270.457 , 202.214
269.277 , 194.326
269.543 , 186.277
271.575 , 178.451
275.614 , 171.476
280.841 , 165.503
286.464 , 160.090
292.717 , 155.400
300.166 , 153.045
307.620 , 151.388
315.192 , 150.976
322.709 , 151.692
329.984 , 153.684
337.256 , 156.109
343.683 , 160.372
349.544 , 165.501
351.293 , 173.483
352.584 , 180.716
352.800 , 187.695
352.309 , 194.326
