276.000 , 207.374
277.267 , 215.006
279.080 , 222.892
282.976 , 230.105
288.200 , 236.629
294.790 , 241.925
302.363 , 245.831
310.835 , 246.804
319.128 , 247.129
327.355 , 246.424
335.051 , 243.517
342.433 , 240.134
349.537 , 236.009
355.629 , 230.398
360.537 , 223.677
362.965 , 215.725
364.073 , 207.695
364.425 , 199.770
364.500 , 191.769
363.437 , 183.643
360.366 , 175.961
356.671 , 168.267
351.429 , 161.275
344.734 , 155.419
336.941 , 150.829
328.028 , 149.295
319.128 , 148.793
310.139 , 148.785
302.149 , 153.119
294.938 , 157.870
288.025 , 162.702
283.785 , 170.113
280.752 , 177.613
278.319 , 184.916
276.842 , 192.313
276.000 , 199.770
