253.500 , 235.645
255.646 , 244.751
258.991 , 253.606
264.774 , 261.109
271.172 , 268.090
278.856 , 273.704
287.501 , 277.711
296.621 , 280.644
306.194 , 280.350
315.456 , 278.883
324.257 , 275.981
332.539 , 271.984
339.592 , 266.155
345.755 , 259.549
351.783 , 252.674
355.992 , 244.479
359.482 , 235.750
360.878 , 226.353
362.336 , 216.454
359.929 , 206.796
356.618 , 197.241
351.388 , 188.431
344.277 , 180.967
335.887 , 174.923
326.368 , 170.925
316.168 , 169.785
306.194 , 170.598
296.653 , 172.247
287.720 , 175.598
279.544 , 180.195
273.256 , 187.100
266.891 , 193.375
261.266 , 200.414
256.654 , 208.323
254.855 , 217.301
253.535 , 226.353
