294.500 , 218.275
295.759 , 225.923
297.804 , 233.691
301.045 , 241.413
306.948 , 247.305
314.105 , 251.522
321.788 , 254.373
329.752 , 255.727
337.698 , 256.330
345.700 , 256.035
353.345 , 253.646
360.203 , 249.637
366.489 , 244.969
372.186 , 239.596
376.748 , 233.203
380.608 , 226.275
383.283 , 218.696
385.048 , 210.658
385.362 , 202.253
383.971 , 193.816
381.284 , 185.494
375.451 , 178.980
368.921 , 173.448
361.655 , 169.164
353.965 , 165.966
345.992 , 163.621
337.698 , 163.314
329.503 , 164.182
321.479 , 166.096
314.219 , 169.990
308.856 , 176.285
304.005 , 182.385
300.570 , 189.222
297.357 , 195.975
295.726 , 203.257
294.500 , 210.658
