281.576 , 223.222
283.884 , 229.903
286.254 , 236.595
289.263 , 243.338
293.274 , 249.982
299.133 , 255.171
305.941 , 259.341
313.309 , 263.513
321.659 , 265.111
330.267 , 264.969
338.569 , 262.614
345.974 , 258.268
351.487 , 251.702
356.036 , 245.000
360.258 , 238.439
363.599 , 231.419
365.919 , 223.959
367.269 , 216.154
367.775 , 208.023
365.907 , 200.050
362.354 , 192.659
358.723 , 185.054
354.804 , 176.654
347.591 , 171.239
338.910 , 168.758
330.305 , 167.123
321.659 , 166.004
313.027 , 167.198
304.635 , 169.380
297.109 , 173.631
290.627 , 179.172
285.755 , 186.027
282.189 , 193.366
279.154 , 200.684
279.333 , 208.691
280.300 , 216.154
