279.500 , 212.265
280.708 , 219.029
282.541 , 225.904
285.733 , 232.478
290.224 , 238.466
295.711 , 243.909
302.150 , 248.738
309.954 , 250.500
317.889 , 250.500
325.705 , 249.822
332.609 , 245.939
339.123 , 242.274
344.633 , 237.367
349.761 , 232.239
353.284 , 225.931
356.479 , 219.541
358.766 , 212.703
360.318 , 205.496
359.648 , 198.132
357.525 , 191.069
354.734 , 184.223
350.885 , 177.809
345.786 , 172.250
339.929 , 167.322
333.530 , 162.523
325.916 , 159.972
317.889 , 158.298
309.586 , 158.403
301.434 , 160.285
294.667 , 165.273
288.822 , 170.855
285.212 , 178.076
282.202 , 184.891
280.688 , 191.955
279.500 , 198.727
279.500 , 205.496
