316.500 , 220.483
317.820 , 227.028
319.937 , 233.513
323.126 , 239.737
327.459 , 245.439
333.003 , 250.143
339.228 , 254.299
346.379 , 256.752
353.939 , 257.822
361.687 , 257.822
369.111 , 255.568
375.972 , 252.045
381.891 , 247.193
387.400 , 241.959
392.131 , 235.932
394.916 , 228.796
396.725 , 221.426
397.000 , 213.882
396.741 , 206.334
395.014 , 198.931
392.794 , 191.449
388.255 , 185.087
382.179 , 180.227
375.661 , 176.258
368.819 , 172.999
361.549 , 170.723
353.939 , 169.542
346.187 , 169.920
339.141 , 173.225
332.349 , 176.488
327.079 , 181.872
322.258 , 187.298
319.594 , 194.053
317.476 , 200.610
316.695 , 207.315
316.500 , 213.882
