345.077 , 200.399
342.508 , 208.540
339.403 , 216.520
334.934 , 223.945
330.209 , 231.795
321.917 , 235.533
313.900 , 239.103
305.708 , 242.908
296.708 , 243.505
287.704 , 242.937
279.628 , 238.797
272.163 , 234.383
265.535 , 229.020
259.161 , 223.376
255.549 , 215.633
252.302 , 208.032
249.385 , 200.214
248.500 , 191.870
248.589 , 183.385
248.886 , 174.464
251.397 , 165.710
255.266 , 157.096
262.747 , 151.397
270.557 , 146.574
278.648 , 142.249
287.442 , 139.321
296.708 , 138.990
305.721 , 140.757
314.115 , 144.045
321.493 , 148.941
328.027 , 154.546
334.403 , 160.241
339.572 , 167.123
343.394 , 174.878
345.356 , 183.292
345.626 , 191.870
