289.915 , 215.407
291.862 , 222.170
294.536 , 228.707
297.753 , 235.220
301.976 , 241.465
307.727 , 246.500
314.695 , 249.701
322.328 , 250.376
329.732 , 250.607
337.161 , 250.520
343.777 , 246.975
350.137 , 243.730
356.364 , 240.125
361.457 , 235.007
365.758 , 229.186
369.656 , 222.918
373.424 , 216.091
375.961 , 208.387
374.915 , 200.420
373.393 , 192.496
369.969 , 185.156
365.853 , 178.078
360.617 , 171.580
353.349 , 167.480
345.528 , 164.989
337.691 , 163.249
329.732 , 163.455
322.167 , 165.482
314.832 , 167.448
308.525 , 171.654
302.306 , 175.701
297.505 , 181.345
293.930 , 187.716
290.599 , 194.143
289.159 , 201.233
288.278 , 208.387
