342.309 , 250.166
341.692 , 259.120
338.975 , 267.856
334.340 , 275.896
327.954 , 282.724
319.569 , 286.872
310.730 , 289.161
302.044 , 290.572
293.398 , 290.151
284.968 , 289.353
277.215 , 286.006
269.886 , 282.266
262.436 , 278.442
255.957 , 272.959
250.493 , 266.314
245.952 , 258.811
241.084 , 250.766
241.000 , 241.542
241.592 , 232.407
244.034 , 223.575
246.858 , 214.672
250.860 , 205.848
257.217 , 198.423
265.055 , 192.449
273.820 , 187.751
283.641 , 186.204
293.398 , 186.914
302.768 , 188.402
311.510 , 191.780
319.549 , 196.247
325.894 , 202.815
331.376 , 209.675
335.581 , 217.188
338.012 , 225.304
340.193 , 233.291
342.049 , 241.542
