363.681 , 192.549
362.768 , 199.880
359.847 , 206.713
355.807 , 213.011
350.256 , 218.022
344.634 , 223.097
338.458 , 228.260
330.606 , 229.398
322.839 , 230.523
315.141 , 229.003
307.868 , 226.481
301.281 , 222.687
296.032 , 217.295
291.128 , 211.956
287.691 , 205.640
284.350 , 199.356
281.935 , 192.560
280.796 , 185.347
281.477 , 178.054
282.177 , 170.547
284.764 , 163.364
288.778 , 156.767
294.401 , 151.456
300.582 , 146.796
306.971 , 141.750
314.827 , 139.911
322.839 , 140.150
330.569 , 141.507
337.757 , 144.360
344.110 , 148.505
349.555 , 153.508
354.022 , 159.181
357.876 , 165.119
360.685 , 171.572
362.707 , 178.317
363.913 , 185.347
