229.625 , 228.048
231.148 , 234.567
233.104 , 241.157
236.068 , 247.627
239.520 , 254.535
245.396 , 259.381
252.406 , 262.386
259.798 , 264.083
267.324 , 264.999
275.011 , 264.999
282.537 , 263.199
289.931 , 260.557
295.767 , 255.298
301.154 , 249.787
304.489 , 242.858
307.321 , 235.958
308.304 , 228.626
308.947 , 221.400
308.638 , 214.115
307.353 , 206.831
305.269 , 199.492
301.277 , 192.910
296.851 , 186.211
289.683 , 182.672
282.563 , 179.530
275.111 , 177.237
267.324 , 175.567
259.362 , 176.247
251.596 , 178.189
244.808 , 182.402
239.147 , 187.820
234.089 , 193.513
230.828 , 200.330
228.963 , 207.438
227.698 , 214.413
228.686 , 221.400
