272.725 , 251.201
274.277 , 259.805
277.627 , 267.966
282.116 , 275.707
288.094 , 282.503
295.270 , 288.171
303.812 , 291.429
312.594 , 293.602
321.590 , 295.157
330.543 , 293.359
339.025 , 290.488
347.177 , 286.904
354.965 , 282.360
361.428 , 276.013
365.679 , 268.040
368.288 , 259.581
370.018 , 251.124
370.324 , 242.585
369.717 , 234.098
367.896 , 225.730
364.834 , 217.617
360.619 , 209.835
355.180 , 202.554
348.199 , 196.496
340.366 , 190.996
331.335 , 187.315
321.590 , 187.315
312.181 , 189.226
303.375 , 192.541
295.672 , 197.693
288.921 , 203.652
284.110 , 211.136
279.893 , 218.511
276.046 , 226.008
273.630 , 234.128
271.726 , 242.585
