309.578 , 201.155
308.101 , 208.119
306.057 , 215.153
303.470 , 222.525
300.337 , 230.734
295.782 , 239.449
289.058 , 247.559
279.745 , 251.623
269.603 , 252.048
260.055 , 248.256
252.497 , 241.105
245.950 , 235.074
240.168 , 229.186
235.227 , 222.951
231.271 , 216.237
228.672 , 209.004
226.445 , 201.717
224.374 , 194.107
223.739 , 186.020
224.166 , 177.569
226.571 , 169.262
230.863 , 161.600
237.258 , 155.559
244.298 , 150.277
252.057 , 145.900
260.418 , 142.017
269.603 , 141.282
278.739 , 142.295
287.468 , 145.024
296.210 , 148.021
303.179 , 154.092
307.154 , 162.597
309.209 , 171.240
309.677 , 179.521
310.000 , 186.983
310.000 , 194.107
