333.500 , 220.660
333.500 , 228.564
329.518 , 235.252
325.146 , 241.567
320.524 , 247.967
314.929 , 254.024
307.167 , 256.611
299.360 , 258.500
291.378 , 258.500
283.680 , 256.893
276.374 , 254.458
269.794 , 250.618
263.936 , 245.936
258.674 , 240.674
253.846 , 234.902
249.709 , 228.399
247.910 , 220.897
247.103 , 213.233
246.827 , 205.377
248.045 , 197.460
251.603 , 190.268
256.330 , 183.823
261.443 , 177.557
267.363 , 171.637
275.177 , 168.720
283.154 , 166.592
291.378 , 167.932
298.970 , 170.176
305.941 , 173.221
312.557 , 176.550
318.056 , 181.439
322.854 , 186.821
326.449 , 192.984
329.458 , 199.373
331.707 , 206.122
333.500 , 213.233
