320.892 , 213.273
319.888 , 219.983
317.519 , 226.446
315.000 , 233.318
308.803 , 237.151
302.915 , 240.792
296.239 , 242.481
289.735 , 243.749
283.189 , 244.482
276.560 , 244.219
270.007 , 242.842
264.268 , 239.397
258.642 , 235.878
253.248 , 231.748
248.241 , 226.802
245.370 , 220.390
242.732 , 213.759
241.306 , 206.625
240.298 , 199.062
242.406 , 191.781
244.668 , 184.385
250.228 , 178.968
255.610 , 173.758
261.830 , 169.630
268.393 , 165.975
275.553 , 163.319
283.189 , 162.938
290.611 , 164.529
297.939 , 166.100
304.225 , 170.190
310.111 , 174.541
314.485 , 180.364
316.561 , 187.358
318.352 , 193.827
320.057 , 200.124
321.409 , 206.625
