362.799 , 238.173
364.058 , 246.943
365.413 , 256.385
369.358 , 265.263
375.005 , 273.562
382.661 , 280.277
392.192 , 283.858
401.983 , 286.177
411.976 , 286.789
421.853 , 285.516
431.534 , 283.237
440.466 , 278.849
448.359 , 272.861
455.272 , 265.831
460.158 , 257.320
464.041 , 248.452
467.015 , 239.207
468.724 , 229.502
469.074 , 219.434
468.166 , 209.050
463.331 , 199.852
457.735 , 191.106
450.093 , 184.076
441.326 , 178.666
432.033 , 174.397
422.176 , 171.657
411.976 , 170.882
401.764 , 171.588
392.066 , 174.799
382.787 , 178.944
375.338 , 185.839
369.802 , 194.113
366.479 , 203.234
364.607 , 212.261
363.585 , 220.969
362.973 , 229.502
