328.861 , 225.174
326.077 , 233.229
323.028 , 241.186
319.112 , 249.022
314.535 , 257.172
308.832 , 265.663
300.215 , 270.722
290.751 , 274.585
280.536 , 273.432
270.789 , 271.928
261.867 , 267.944
254.231 , 262.214
247.454 , 256.079
242.579 , 248.502
237.934 , 241.250
234.162 , 233.532
231.559 , 225.289
230.020 , 216.653
230.316 , 207.798
230.882 , 198.581
231.918 , 188.584
238.779 , 181.615
245.756 , 175.204
252.826 , 168.659
261.756 , 165.057
270.953 , 162.306
280.536 , 161.343
290.119 , 162.307
299.578 , 164.334
307.650 , 169.690
314.991 , 175.592
320.659 , 182.986
325.558 , 190.659
328.242 , 199.289
329.848 , 207.958
329.409 , 216.653
