363.397 , 229.568
361.346 , 236.162
359.260 , 242.868
355.975 , 249.269
351.888 , 255.576
345.790 , 259.933
339.107 , 263.417
331.944 , 266.159
324.276 , 266.274
316.867 , 264.686
309.554 , 263.118
302.834 , 259.808
296.056 , 256.301
291.009 , 250.584
286.620 , 244.410
283.588 , 237.479
280.533 , 230.383
282.238 , 222.670
283.859 , 215.543
285.453 , 208.539
288.937 , 202.267
292.488 , 195.997
297.443 , 190.692
303.247 , 186.247
309.960 , 183.338
316.903 , 180.857
324.276 , 180.270
331.659 , 180.798
338.659 , 183.153
345.151 , 186.513
350.857 , 190.992
355.159 , 196.756
359.196 , 202.509
361.349 , 209.176
363.475 , 215.758
363.500 , 222.670
