269.500 , 198.591
270.640 , 208.730
274.088 , 218.499
280.514 , 226.629
288.430 , 233.148
296.965 , 238.529
306.093 , 242.679
315.574 , 246.381
325.750 , 245.250
335.422 , 243.526
344.601 , 240.466
352.896 , 235.691
360.625 , 230.235
367.366 , 223.592
372.978 , 215.939
377.621 , 207.552
381.499 , 198.502
383.343 , 188.672
383.691 , 178.456
381.664 , 168.321
378.584 , 158.168
374.009 , 148.178
367.137 , 139.349
356.730 , 135.013
346.788 , 130.870
336.289 , 128.899
325.750 , 128.021
315.270 , 129.242
305.572 , 133.235
297.108 , 139.063
289.514 , 145.488
284.047 , 153.680
278.964 , 161.661
275.019 , 170.208
272.154 , 179.222
269.930 , 188.672
