280.566 , 224.253
281.950 , 233.015
285.267 , 241.342
289.784 , 249.246
296.186 , 255.780
303.042 , 262.146
311.855 , 265.251
320.806 , 267.382
329.946 , 268.055
339.044 , 267.146
348.031 , 265.234
356.259 , 261.121
363.708 , 255.782
369.460 , 248.703
374.879 , 241.488
378.043 , 233.052
380.634 , 224.484
381.230 , 215.546
380.164 , 206.691
377.787 , 198.133
374.110 , 190.048
369.048 , 182.736
362.858 , 176.323
355.892 , 170.607
347.861 , 166.326
339.049 , 163.922
329.946 , 162.604
320.910 , 164.298
312.272 , 166.986
304.790 , 171.974
298.036 , 177.517
291.860 , 183.588
287.483 , 191.030
283.093 , 198.493
281.257 , 206.961
279.826 , 215.546
