349.500 , 201.932
347.774 , 210.261
343.265 , 217.476
338.475 , 224.320
331.975 , 229.520
325.528 , 234.678
318.426 , 239.297
310.688 , 244.133
301.762 , 245.837
292.454 , 246.302
283.217 , 244.468
274.521 , 240.699
267.198 , 234.707
263.054 , 225.994
261.059 , 217.015
259.951 , 208.733
259.216 , 201.017
258.501 , 193.515
258.943 , 185.964
259.406 , 178.098
261.687 , 170.377
264.621 , 162.349
269.985 , 155.644
277.182 , 150.939
285.425 , 148.628
293.612 , 147.293
301.762 , 146.749
309.752 , 148.201
317.088 , 151.407
323.844 , 155.268
330.483 , 159.286
336.662 , 164.230
341.668 , 170.475
345.522 , 177.587
347.488 , 185.452
349.500 , 193.515
