364.340 , 226.729
361.693 , 234.655
358.066 , 242.105
354.218 , 249.634
350.042 , 257.795
342.911 , 263.315
334.822 , 267.435
326.244 , 270.994
316.965 , 270.768
307.928 , 269.628
299.784 , 265.581
292.236 , 261.209
286.477 , 254.711
281.361 , 248.251
276.765 , 241.585
273.036 , 234.365
269.803 , 226.692
268.228 , 218.376
268.709 , 209.867
270.519 , 201.470
274.011 , 193.576
277.570 , 185.319
283.531 , 178.530
290.960 , 173.333
298.869 , 168.656
308.025 , 167.673
316.965 , 167.406
325.829 , 168.110
334.338 , 170.645
342.184 , 174.696
349.052 , 180.137
354.684 , 186.726
359.755 , 193.671
362.702 , 201.729
365.530 , 209.813
365.230 , 218.376
