295.614 , 208.235
297.432 , 215.962
300.217 , 223.505
304.271 , 230.599
309.520 , 237.056
315.975 , 242.517
323.245 , 247.262
331.372 , 251.087
340.318 , 252.545
349.133 , 250.342
357.423 , 247.346
365.428 , 243.844
372.251 , 238.408
378.086 , 232.043
382.784 , 224.870
386.700 , 217.234
388.037 , 208.766
389.365 , 200.352
388.599 , 191.839
387.577 , 183.152
383.644 , 175.338
378.943 , 167.943
372.728 , 161.728
365.679 , 156.426
357.818 , 152.273
349.290 , 149.472
340.318 , 148.276
331.250 , 148.922
322.925 , 152.564
315.549 , 157.451
309.446 , 163.560
303.831 , 169.736
298.781 , 176.370
295.790 , 184.145
294.500 , 192.273
294.500 , 200.352
