311.254 , 201.451
310.622 , 209.036
308.482 , 216.553
305.831 , 224.506
301.881 , 232.574
296.576 , 240.826
288.492 , 246.004
279.256 , 248.854
269.603 , 248.551
260.781 , 244.140
252.888 , 240.030
246.103 , 234.810
239.851 , 229.563
235.257 , 222.926
231.091 , 216.341
228.521 , 209.059
225.960 , 201.802
224.221 , 194.107
222.562 , 185.812
223.586 , 177.358
225.510 , 168.649
229.828 , 160.732
235.412 , 153.360
242.581 , 147.303
250.931 , 142.806
260.197 , 140.761
269.603 , 138.879
278.926 , 141.236
287.673 , 144.459
295.216 , 149.744
301.458 , 156.143
305.858 , 163.685
308.417 , 171.697
309.790 , 179.479
310.724 , 186.856
311.207 , 194.107
