280.923 , 217.339
282.964 , 224.276
285.811 , 230.930
290.699 , 236.262
295.514 , 241.510
301.247 , 245.810
307.229 , 250.297
314.203 , 253.500
321.852 , 253.500
329.357 , 252.684
336.591 , 250.617
343.201 , 247.099
348.745 , 242.171
353.718 , 236.861
358.690 , 231.391
362.163 , 224.794
365.424 , 217.805
366.500 , 210.122
366.414 , 202.264
363.729 , 194.880
359.428 , 188.428
353.832 , 183.287
347.955 , 179.013
341.924 , 175.355
335.539 , 172.517
328.725 , 171.145
321.852 , 169.458
314.681 , 169.455
307.687 , 171.203
300.831 , 173.713
294.913 , 178.018
289.429 , 182.916
284.813 , 188.737
281.160 , 195.311
280.109 , 202.762
279.649 , 210.122
