286.280 , 254.394
288.241 , 262.352
291.062 , 270.167
295.662 , 277.152
301.107 , 283.653
307.491 , 289.554
315.183 , 293.811
323.630 , 296.527
332.496 , 297.784
341.352 , 296.473
349.760 , 293.676
357.077 , 288.821
364.033 , 283.830
370.360 , 278.017
375.747 , 271.216
379.686 , 263.421
382.030 , 254.979
383.184 , 246.245
381.914 , 237.531
379.899 , 228.992
376.065 , 221.090
371.143 , 213.816
365.371 , 207.067
358.912 , 200.490
350.980 , 195.461
341.986 , 192.426
332.496 , 191.644
323.229 , 193.692
314.499 , 196.798
306.292 , 200.858
299.980 , 207.495
294.955 , 214.744
291.369 , 222.500
288.013 , 230.054
286.327 , 238.104
285.589 , 246.245
